time	V(n010)
6.031368093144857e-01	1.057753e-01
6.033192217337998e-01	8.396193e-02
6.036366031175765e-01	6.610361e-02
6.040000000000000e-01	6.442893e-02
6.040409686792975e-01	6.513650e-02
6.041229060378924e-01	6.352852e-02
6.042867807550824e-01	4.963430e-02
6.044778186105423e-01	1.523419e-02
6.048188842992990e-01	-7.888313e-02
6.050000000000000e-01	-1.414264e-01
6.050356784953579e-01	-1.548216e-01
6.051070354860738e-01	-1.790133e-01
6.052497494675056e-01	-2.158916e-01
6.055351774303692e-01	-2.560833e-01
6.059091548690362e-01	-2.684287e-01
6.060000000000000e-01	-2.640751e-01
6.060419550587424e-01	-2.585365e-01
6.061258651762272e-01	-2.447152e-01
6.062936854111969e-01	-2.076178e-01
6.064736395820898e-01	-1.536481e-01
6.067699592678868e-01	-3.999929e-02
6.070000000000000e-01	6.208014e-02
6.070292658495646e-01	7.569396e-02
6.070877975486939e-01	1.003856e-01
6.072048609469524e-01	1.400507e-01
6.073690211171970e-01	1.779465e-01
6.075343484615157e-01	1.960042e-01
6.077174536373275e-01	1.922435e-01
6.079785310856310e-01	1.619065e-01
6.080000000000000e-01	1.580329e-01
6.080100288767134e-01	1.558404e-01
6.080300866301402e-01	1.516187e-01
6.080702021369940e-01	1.438382e-01
6.081504331507016e-01	1.307334e-01
6.083108951781167e-01	1.133099e-01
6.086318192329467e-01	1.021047e-01
6.090000000000000e-01	1.116844e-01
6.090412438306456e-01	1.150953e-01
6.091237314919369e-01	1.209780e-01
6.092887068145193e-01	1.286281e-01
6.096186574596841e-01	1.325895e-01
6.100000000000000e-01	1.263585e-01
6.100659901290330e-01	1.222464e-01
6.101979703870989e-01	1.119565e-01
6.104619309032308e-01	8.289335e-02
6.109645968290046e-01	1.290812e-02
6.110000000000000e-01	7.188390e-03
6.110044351035439e-01	6.402068e-03
6.110133053106316e-01	4.872127e-03
6.110310457248072e-01	1.970843e-03
6.110665265531582e-01	-3.266858e-03
6.111374882098604e-01	-1.160629e-02
6.112794115232646e-01	-2.144417e-02
6.114912944249743e-01	-2.345509e-02
6.116938264619374e-01	-1.204770e-02
6.119202116929381e-01	1.299343e-02
6.120000000000000e-01	2.455813e-02
6.120292546644089e-01	2.939086e-02
6.120877639932268e-01	3.874276e-02
6.122047826508628e-01	5.607412e-02
6.124388199661346e-01	8.596530e-02
6.129068945966781e-01	1.367469e-01
6.130000000000000e-01	1.454501e-01
6.130676507086102e-01	1.498132e-01
6.132029521258309e-01	1.560558e-01
6.134735549602721e-01	1.582907e-01
6.140000000000000e-01	1.451869e-01
6.140541205668882e-01	1.407621e-01
6.141623617006647e-01	1.301449e-01
6.143788439682177e-01	1.013246e-01
6.148118085033236e-01	2.740644e-02
6.150000000000000e-01	-1.032259e-02
6.150285311004872e-01	-1.639461e-02
6.150855933014615e-01	-2.763903e-02
6.151997177034101e-01	-4.652802e-02
6.153770009411758e-01	-6.648003e-02
6.157315674167072e-01	-8.476796e-02
6.160000000000000e-01	-8.577000e-02
6.161110128634898e-01	-8.076206e-02
6.162590300148096e-01	-7.371746e-02
6.165550643174492e-01	-5.863013e-02
6.170000000000000e-01	-3.469799e-02
6.170592068605280e-01	-3.248927e-02
6.171776205815838e-01	-3.020988e-02
6.173579952095958e-01	-3.202089e-02
6.175366572381308e-01	-4.024056e-02
6.177695944222744e-01	-5.942866e-02
6.180000000000000e-01	-8.427069e-02
6.180194628223298e-01	-8.673893e-02
6.180583884669895e-01	-9.136791e-02
6.181362397563087e-01	-9.924704e-02
6.182919423349473e-01	-1.099722e-01
6.186033474922246e-01	-1.178473e-01
6.189589465431339e-01	-1.134503e-01
6.190000000000000e-01	-1.118076e-01
6.191473426825695e-01	-1.023968e-01
6.193437995926623e-01	-8.735654e-02
6.197367134128478e-01	-5.219381e-02
6.200000000000000e-01	-2.589576e-02
6.200776810478291e-01	-1.786949e-02
6.202330431434873e-01	-2.713820e-03
6.204780783300616e-01	1.849370e-02
6.208961228144386e-01	5.026114e-02
6.210000000000000e-01	5.734514e-02
6.210719125573441e-01	6.133717e-02
6.212157376720322e-01	6.829748e-02
6.215033879014084e-01	7.821386e-02
6.220000000000000e-01	8.932109e-02
6.220575300458753e-01	8.975802e-02
6.221725901376257e-01	9.062780e-02
6.224027103211267e-01	9.234539e-02
6.228629506881286e-01	9.573421e-02
6.230000000000000e-01	9.673254e-02
6.230506030332865e-01	9.634602e-02
6.231518090998596e-01	9.393980e-02
6.233542212330055e-01	8.221124e-02
6.237415639582340e-01	4.435357e-02
6.240000000000000e-01	1.086425e-02
6.240483517624493e-01	4.299441e-03
6.241450552873479e-01	-6.999351e-03
6.242542606945010e-01	-1.644113e-02
6.243628068727439e-01	-2.123195e-02
6.245798992292299e-01	-2.097646e-02
6.247763411051156e-01	-1.157101e-02
6.250000000000000e-01	7.369279e-03
6.250248289254180e-01	9.960319e-03
6.250744867762541e-01	1.429889e-02
6.251738024779263e-01	1.977935e-02
6.253090462463140e-01	2.048223e-02
6.255380774233412e-01	7.384847e-03
6.257892789339053e-01	-2.283862e-02
6.260000000000000e-01	-5.827678e-02
6.260308916508189e-01	-6.405775e-02
6.260926749524567e-01	-7.397756e-02
6.262162415557323e-01	-8.709411e-02
6.264199123053535e-01	-9.440769e-02
6.266057313809520e-01	-8.684170e-02
6.267931766708901e-01	-6.539479e-02
6.269820329110055e-01	-3.434817e-02
6.270000000000000e-01	-3.083818e-02
6.270256610498709e-01	-2.552539e-02
6.270769831496126e-01	-1.528305e-02
6.271796273490959e-01	3.631697e-03
6.273544923665029e-01	3.191813e-02
6.275867381459578e-01	6.305950e-02
6.278573226767362e-01	9.235268e-02
6.280000000000000e-01	1.051980e-01
6.280838197501050e-01	1.115255e-01
6.281955794169115e-01	1.199037e-01
6.284190987505247e-01	1.364707e-01
6.288661374177511e-01	1.692312e-01
6.290000000000000e-01	1.789528e-01
6.292682232003358e-01	1.985856e-01
6.296258541341170e-01	2.252226e-01
6.300000000000000e-01	2.534285e-01
6.300715261867562e-01	2.582490e-01
6.302145785602686e-01	2.665625e-01
6.305006833072935e-01	2.779771e-01
6.310000000000000e-01	2.899835e-01
6.310572209494050e-01	2.900054e-01
6.311716628482149e-01	2.895224e-01
6.314005466458348e-01	2.863070e-01
6.318583142410746e-01	2.752966e-01
6.320000000000000e-01	2.707765e-01
6.320915535190480e-01	2.637298e-01
6.322746605571440e-01	2.425453e-01
6.326408746333358e-01	1.777585e-01
6.330000000000000e-01	9.558371e-02
6.330580128369292e-01	7.982091e-02
6.331740385107877e-01	4.967211e-02
6.334060898585047e-01	-5.270836e-03
6.337811821848913e-01	-8.456435e-02
6.340000000000000e-01	-1.264675e-01
6.340600500557203e-01	-1.352247e-01
6.341801501671610e-01	-1.491188e-01
6.344203503900423e-01	-1.627486e-01
6.348135676947605e-01	-1.604975e-01
6.350000000000000e-01	-1.503580e-01
6.350512127914750e-01	-1.459766e-01
6.351536383744252e-01	-1.382363e-01
6.353584895403254e-01	-1.271396e-01
6.357681918721259e-01	-1.148402e-01
6.360000000000000e-01	-1.123507e-01
6.360395377105766e-01	-1.132028e-01
6.361186131317300e-01	-1.162123e-01
6.362767639740367e-01	-1.279963e-01
6.365930656586500e-01	-1.673053e-01
6.369406040415316e-01	-2.256602e-01
6.370000000000000e-01	-2.375331e-01
6.370554478246621e-01	-2.484641e-01
6.371663434739860e-01	-2.677454e-01
6.373881347726341e-01	-2.953002e-01
6.378317173699302e-01	-3.273395e-01
6.380000000000000e-01	-3.325920e-01
6.380634940510304e-01	-3.307085e-01
6.381904821530909e-01	-3.233916e-01
6.384444583572122e-01	-2.938187e-01
6.389524107654546e-01	-2.071838e-01
6.390000000000000e-01	-1.970776e-01
6.390563879554120e-01	-1.845560e-01
6.391691638662358e-01	-1.618893e-01
6.393947156878835e-01	-1.265732e-01
6.398353039666648e-01	-7.798428e-02
6.400000000000000e-01	-6.581830e-02
6.400465591358730e-01	-6.411551e-02
6.401396774076191e-01	-6.143194e-02
6.403259139511114e-01	-5.922091e-02
6.406983870380959e-01	-6.259330e-02
6.410000000000000e-01	-7.043675e-02
6.410505950789464e-01	-7.217503e-02
6.411517852368389e-01	-7.471281e-02
6.413541655526241e-01	-7.574486e-02
6.417589261841945e-01	-6.857426e-02
6.420000000000000e-01	-5.990419e-02
6.420538388425823e-01	-5.607933e-02
6.421615165277468e-01	-4.631454e-02
6.423768718980759e-01	-1.966806e-02
6.426025575450136e-01	1.852663e-02
6.430000000000000e-01	1.003855e-01
6.430415952000627e-01	1.097501e-01
6.431247856001879e-01	1.266079e-01
6.432911664004386e-01	1.521179e-01
6.436239280009399e-01	1.806972e-01
6.440000000000000e-01	1.921031e-01
6.440478080514226e-01	1.905294e-01
6.441434241542678e-01	1.870955e-01
6.443346563599582e-01	1.790802e-01
6.446389409626393e-01	1.638982e-01
6.450000000000000e-01	1.435444e-01
6.450608569205363e-01	1.414908e-01
6.451825707616087e-01	1.411818e-01
6.454259984437536e-01	1.552008e-01
6.458115634206909e-01	2.019900e-01
6.460000000000000e-01	2.341977e-01
6.460528803722094e-01	2.434374e-01
6.461586411166284e-01	2.576703e-01
6.463701626054662e-01	2.679742e-01
6.467901909921914e-01	2.487850e-01
6.470000000000000e-01	2.234652e-01
6.470526846435254e-01	2.147224e-01
6.471580539305762e-01	1.996405e-01
6.473687925046779e-01	1.797745e-01
6.477902696528813e-01	1.626839e-01
6.480000000000000e-01	1.631351e-01
6.480558031829069e-01	1.646440e-01
6.481674095487207e-01	1.661140e-01
6.483906222803482e-01	1.624622e-01
6.488370477436033e-01	1.414290e-01
6.490000000000000e-01	1.298033e-01
6.490701197423081e-01	1.232820e-01
6.492103592269243e-01	1.100176e-01
6.494908381961567e-01	8.259335e-02
6.500000000000000e-01	3.138944e-02
6.501682873815394e-01	1.348577e-02
6.503926705569254e-01	-1.121095e-02
6.508414369076972e-01	-6.208443e-02
6.510000000000000e-01	-8.047114e-02
6.510511778282383e-01	-8.581334e-02
6.511535334847148e-01	-9.497491e-02
6.513582447976679e-01	-1.067748e-01
6.517619883746553e-01	-1.154165e-01
6.520000000000000e-01	-1.136232e-01
6.521614952635219e-01	-1.075246e-01
6.523768222815510e-01	-9.815376e-02
6.528074763176094e-01	-7.709175e-02
6.530000000000000e-01	-6.685442e-02
6.530225806332104e-01	-6.553178e-02
6.530526881441575e-01	-6.365123e-02
6.531129031660518e-01	-5.950471e-02
6.532333332098402e-01	-4.979618e-02
6.534741932974173e-01	-2.592144e-02
6.538691262384764e-01	2.037136e-02
6.540000000000000e-01	3.754757e-02
6.540247261604560e-01	4.051868e-02
6.540741784813681e-01	4.513776e-02
6.541730831231921e-01	4.959933e-02
6.542909327131051e-01	4.778308e-02
6.544006972094694e-01	3.888004e-02
6.545120512266051e-01	2.301032e-02
6.546171981151270e-01	1.972273e-03
6.547489746161611e-01	-3.153328e-02
6.548718757028343e-01	-6.904581e-02
6.550000000000000e-01	-1.129731e-01
6.550168473041580e-01	-1.191224e-01
6.550505419124740e-01	-1.307807e-01
6.551179311291060e-01	-1.512410e-01
6.552527095623699e-01	-1.818234e-01
6.555109843254754e-01	-2.138071e-01
6.557921910699219e-01	-2.182994e-01
6.560000000000000e-01	-2.044991e-01
6.561173072851441e-01	-1.906768e-01
6.562737169986694e-01	-1.764311e-01
6.565865364257201e-01	-1.584298e-01
6.570000000000000e-01	-1.461621e-01
6.570625638854102e-01	-1.464685e-01
6.571876916562305e-01	-1.474639e-01
6.574379471978710e-01	-1.510746e-01
6.579384582811520e-01	-1.613230e-01
6.580000000000000e-01	-1.628712e-01
6.580520110960554e-01	-1.650643e-01
6.581560332881662e-01	-1.709866e-01
6.583640776723877e-01	-1.894420e-01
6.587801664408308e-01	-2.410731e-01
6.590000000000000e-01	-2.745453e-01
6.590518160953465e-01	-2.803646e-01
6.591554482860394e-01	-2.846813e-01
6.593627126674253e-01	-2.652986e-01
6.596732139800154e-01	-1.834039e-01
6.600000000000000e-01	-5.258487e-02
6.600215697189689e-01	-4.126160e-02
6.600647091569066e-01	-1.928681e-02
6.601509880327820e-01	2.176490e-02
6.603124721724161e-01	8.892439e-02
6.606354404516841e-01	1.975828e-01
6.610000000000000e-01	2.964830e-01
6.610552507903239e-01	3.052780e-01
6.611657523709715e-01	3.180317e-01
6.613867555322668e-01	3.247306e-01
6.617350143464863e-01	3.007884e-01
6.620000000000000e-01	2.617889e-01
6.620350035158596e-01	2.542790e-01
6.621050105475789e-01	2.396781e-01
6.622450246110172e-01	2.123062e-01
6.625250527378940e-01	1.633978e-01
6.630000000000000e-01	8.880048e-02
6.630560056253754e-01	8.234946e-02
6.631680168761260e-01	7.190519e-02
6.633920393776275e-01	6.007743e-02
6.637004098593688e-01	5.888578e-02
6.640000000000000e-01	6.935125e-02
6.640417646438276e-01	7.200029e-02
6.641252939314828e-01	7.649758e-02
6.642923525067931e-01	8.199167e-02
6.646264696574138e-01	8.344795e-02
6.650000000000000e-01	7.630228e-02
6.650610678234639e-01	7.343654e-02
6.651832034703915e-01	6.740706e-02
6.654274747642468e-01	5.408111e-02
6.659160173519575e-01	2.500479e-02
6.660000000000000e-01	1.968269e-02
6.660046583837604e-01	1.937367e-02
6.660139751512812e-01	1.879993e-02
6.660326086863229e-01	1.782279e-02
6.660698757564062e-01	1.648738e-02
6.661444098965728e-01	1.615416e-02
6.662934781769060e-01	2.358349e-02
6.665650815132979e-01	5.688554e-02
6.668764043497020e-01	1.165187e-01
6.670000000000000e-01	1.465127e-01
6.670476230486446e-01	1.592263e-01
6.671428691459338e-01	1.833889e-01
6.673333613405122e-01	2.262479e-01
6.677143457296691e-01	2.987667e-01
6.680000000000000e-01	3.451498e-01
6.680725244193230e-01	3.530619e-01
6.682175732579687e-01	3.649872e-01
6.685076709352602e-01	3.737046e-01
6.690000000000000e-01	3.661812e-01
6.690580195354583e-01	3.613716e-01
6.691740586063749e-01	3.501811e-01
6.694061367482081e-01	3.211036e-01
6.698702930318746e-01	2.494958e-01
6.700000000000000e-01	2.265416e-01
6.700928312567334e-01	2.118996e-01
6.702784937701999e-01	1.895139e-01
6.706498187971330e-01	1.662773e-01
6.710000000000000e-01	1.615584e-01
6.710521336632334e-01	1.640731e-01
6.711564009897001e-01	1.703586e-01
6.713649356426336e-01	1.883534e-01
6.717820049485005e-01	2.364015e-01
6.720000000000000e-01	2.665330e-01
6.720834138611734e-01	2.769305e-01
6.722502415835202e-01	2.919438e-01
6.725838970282138e-01	3.021435e-01
6.730000000000000e-01	2.936917e-01
6.730641399695146e-01	2.890238e-01
6.731924199085439e-01	2.802423e-01
6.734489797866026e-01	2.649862e-01
6.739620995427197e-01	2.386682e-01
6.740000000000000e-01	2.369635e-01
6.740629439916959e-01	2.328816e-01
6.741888319750875e-01	2.215003e-01
6.744406079418708e-01	1.851989e-01
6.749441598754374e-01	8.747707e-02
6.750000000000000e-01	7.448573e-02
6.750559369946129e-01	6.091688e-02
6.751678109838385e-01	3.588226e-02
6.753915589622896e-01	-6.860290e-03
6.756557057766285e-01	-4.626855e-02
6.760000000000000e-01	-8.614762e-02
6.760416517917386e-01	-8.977101e-02
6.761249553752157e-01	-9.744903e-02
6.762915625421699e-01	-1.146859e-01
6.766247768760784e-01	-1.542909e-01
6.770000000000000e-01	-2.036480e-01
6.770666428667818e-01	-2.124823e-01
6.771999286003452e-01	-2.283697e-01
6.774665000674719e-01	-2.527066e-01
6.780007139965493e-01	-2.883861e-01
6.780266218713351e-01	-2.892441e-01
6.780525297461211e-01	-2.899710e-01
6.780784376209069e-01	-2.905669e-01
6.781043454956929e-01	-2.910317e-01
6.781302533704787e-01	-2.913655e-01
6.781561612452647e-01	-2.915681e-01
6.781820691200505e-01	-2.916397e-01
6.783648522366502e-01	-2.891531e-01
6.787304184698496e-01	-2.743406e-01
6.790000000000000e-01	-2.575355e-01
6.792193397399197e-01	-2.386656e-01
6.795117927264792e-01	-2.125561e-01
6.800000000000000e-01	-1.677923e-01
6.800584905973119e-01	-1.632065e-01
6.801754717919357e-01	-1.560534e-01
6.804094341811833e-01	-1.503180e-01
6.808773589596785e-01	-1.559237e-01
6.810000000000000e-01	-1.608936e-01
6.810576615334433e-01	-1.640909e-01
6.811729846003297e-01	-1.695620e-01
6.814036307341026e-01	-1.765880e-01
6.818649230016484e-01	-1.827343e-01
6.820000000000001e-01	-1.827194e-01
6.820922584535092e-01	-1.812497e-01
6.822767753605274e-01	-1.773727e-01
6.826458091745641e-01	-1.666712e-01
6.830000000000001e-01	-1.540022e-01
6.830738067628074e-01	-1.507277e-01
6.832214202884220e-01	-1.439355e-01
6.835166473396513e-01	-1.294199e-01
6.840000000000001e-01	-1.043315e-01
6.840590454102459e-01	-1.036082e-01
6.841771362307376e-01	-1.075572e-01
6.844133178717210e-01	-1.340601e-01
6.846854624187592e-01	-1.908674e-01
6.850000000000001e-01	-2.804876e-01
6.850530742428280e-01	-2.958341e-01
6.851592227284840e-01	-3.186490e-01
6.853715196997957e-01	-3.335110e-01
6.857089633774179e-01	-2.982794e-01
6.860000000000001e-01	-2.274189e-01
6.860477925673945e-01	-2.110278e-01
6.861433777021833e-01	-1.817980e-01
6.863345479717610e-01	-1.375589e-01
6.866528989159623e-01	-9.468722e-02
6.870000000000001e-01	-7.517172e-02
6.870393469435887e-01	-7.645296e-02
6.871180408307660e-01	-7.966863e-02
6.872754286051206e-01	-8.901197e-02
6.875902041538298e-01	-1.160952e-01
6.880000000000001e-01	-1.604310e-01
6.880629551097419e-01	-1.683418e-01
6.881888653292256e-01	-1.831523e-01
6.884406857681930e-01	-2.085279e-01
6.889443266461276e-01	-2.514062e-01
6.890000000000001e-01	-2.554727e-01
6.890614304025571e-01	-2.581914e-01
6.891842912076712e-01	-2.610036e-01
6.894300128178994e-01	-2.555405e-01
6.899214560383558e-01	-2.235450e-01
6.900000000000001e-01	-2.158171e-01
6.900685342671831e-01	-2.087485e-01
6.902056028015491e-01	-1.974353e-01
6.904797398702811e-01	-1.863076e-01
6.910000000000001e-01	-1.842537e-01
6.910548274137465e-01	-1.867577e-01
6.911644822412393e-01	-1.922175e-01
6.913837918962249e-01	-2.050848e-01
6.918224112061960e-01	-2.349525e-01
6.920000000000001e-01	-2.483670e-01
6.920877238619942e-01	-2.520669e-01
6.922631715859827e-01	-2.524616e-01
6.926140670339597e-01	-2.302615e-01
6.930000000000001e-01	-1.843076e-01
6.930547429865348e-01	-1.730805e-01
6.931642289596043e-01	-1.475575e-01
6.933832009057431e-01	-8.436012e-02
6.937437671805804e-01	4.278275e-02
6.940000000000001e-01	1.461281e-01
6.940497015838116e-01	1.672958e-01
6.941491047514348e-01	2.070327e-01
6.943479110866811e-01	2.752950e-01
6.947455237571739e-01	3.857867e-01
6.950000000000001e-01	4.431391e-01
6.950604283625781e-01	4.560836e-01
6.951812850877340e-01	4.868622e-01
6.954229985380459e-01	5.671576e-01
6.958003016805743e-01	7.239012e-01
6.960000000000001e-01	8.198104e-01
6.960629320682425e-01	8.507214e-01
6.961887962047274e-01	9.068032e-01
6.964405244776972e-01	9.948041e-01
6.969439810236367e-01	1.125965e+00
6.970000000000001e-01	1.136698e+00
6.970593151097386e-01	1.147321e+00
6.971779453292158e-01	1.173153e+00
6.974152057681702e-01	1.244252e+00
6.978897266460790e-01	1.424650e+00
6.980000000000001e-01	1.473502e+00
6.980827559958066e-01	1.507601e+00
6.982482679874197e-01	1.562504e+00
6.985792919706459e-01	1.626366e+00
6.990000000000001e-01	1.657480e+00
6.990662047966453e-01	1.650973e+00
6.991986143899358e-01	1.632507e+00
6.994634335765167e-01	1.572745e+00
6.999930719496786e-01	1.412925e+00
7.000138561006429e-01	1.404848e+00
7.000415683019287e-01	1.393530e+00
7.000969927045001e-01	1.370242e+00
7.002078415096430e-01	1.321097e+00
7.004295391199288e-01	1.213969e+00
7.008729343405004e-01	9.823376e-01
7.010000000000001e-01	9.120430e-01
7.010886790441144e-01	8.598673e-01
7.012660371323430e-01	7.536831e-01
7.016207533088002e-01	5.353286e-01
7.020000000000001e-01	2.964225e-01
7.020709432352915e-01	2.523091e-01
7.022128297058744e-01	1.675335e-01
7.024966026470402e-01	1.162785e-02
7.030000000000001e-01	-2.438609e-01
7.030508743720689e-01	-2.658614e-01
7.031526231162066e-01	-3.072405e-01
7.033561206044822e-01	-3.786837e-01
7.037631155810331e-01	-4.958424e-01
7.040000000000000e-01	-5.520675e-01
7.040813989953102e-01	-5.665923e-01
7.042441969859305e-01	-5.935680e-01
7.045697929671713e-01	-6.402261e-01
7.050000000000000e-01	-6.935943e-01
7.050651191962481e-01	-6.989068e-01
7.051953575887444e-01	-7.066957e-01
7.054558343737370e-01	-7.107444e-01
7.059380777956517e-01	-6.983908e-01
7.060000000000000e-01	-6.948483e-01
7.060764681603148e-01	-6.880029e-01
7.062294044809443e-01	-6.727279e-01
7.065352771222033e-01	-6.362943e-01
7.070000000000000e-01	-5.732092e-01
7.070611745282518e-01	-5.638739e-01
7.071835235847554e-01	-5.455503e-01
7.074282216977628e-01	-5.103633e-01
7.079176179237773e-01	-4.427739e-01
7.080000000000000e-01	-4.317606e-01
7.080855152347399e-01	-4.238409e-01
7.082565457042199e-01	-4.145339e-01
7.085986066431799e-01	-4.178471e-01
7.090000000000000e-01	-4.437118e-01
7.090684121877919e-01	-4.493093e-01
7.092052365633759e-01	-4.544439e-01
7.094788853145438e-01	-4.399894e-01
7.100000000000000e-01	-3.713214e-01
